evaluation,source_database,target_database,model,endpoint,n,event_rate,auroc,average_precision,brier,ece_10bin
concept_availability_with_concepts,MIMIC-IV,eICU,semantic_transformer,icu_death,9291,0.10171133354859542,0.693255838427178,0.2220283209593133,0.08806242793798447,0.02495125248810086
concept_availability_without_concepts,MIMIC-IV,eICU,demographic,next_aki_progression,9484,0.1021720792914382,0.4909648910712413,0.0993849619153215,0.09472417831420898,0.04403901693204168
concept_availability_without_concepts,MIMIC-IV,eICU,demographic,next_aki_stage2plus,9484,0.4323070434415858,0.5124029645199869,0.4436343924578413,0.2651686668395996,0.14074224515184477
concept_availability_without_concepts,MIMIC-IV,eICU,demographic,next_aki_stage3,9484,0.12652889076339097,0.5138502937389345,0.13150839515397966,0.11511260271072388,0.06457188907729478
concept_availability_without_concepts,MIMIC-IV,eICU,demographic,hospital_death,9484,0.09879797553774779,0.5928903511614291,0.1281985635493137,0.0889103040099144,0.023440540219468183
concept_availability_without_concepts,MIMIC-IV,eICU,demographic,icu_death,9483,0.05378044922492882,0.5281452199736465,0.05851955416760865,0.05276313051581383,0.0366162149490755
concept_availability_without_concepts,MIMIC-IV,eICU,xgboost,next_aki_progression,9484,0.1021720792914382,0.5248238554314701,0.10875003806481441,0.2576196953760438,0.40658637088771005
concept_availability_without_concepts,MIMIC-IV,eICU,xgboost,next_aki_stage2plus,9484,0.4323070434415858,0.5135264378646759,0.44719125147648736,0.254912104648015,0.09837085188679535
concept_availability_without_concepts,MIMIC-IV,eICU,xgboost,next_aki_stage3,9484,0.12652889076339097,0.5432910832126187,0.1448639176581237,0.18425508269516389,0.27085746726384896
concept_availability_without_concepts,MIMIC-IV,eICU,xgboost,hospital_death,9484,0.09879797553774779,0.5927172234536162,0.1269186338654454,0.17939432668797556,0.29386738253005545
concept_availability_without_concepts,MIMIC-IV,eICU,xgboost,icu_death,9483,0.05378044922492882,0.5602101511506196,0.06320582214069953,0.16278993314422263,0.3271089758656013
concept_availability_without_concepts,MIMIC-IV,eICU,random_transformer,next_aki_progression,9484,0.1021720792914382,0.5298307424462506,0.11295249587901952,0.09207122772932053,0.019958832033704427
concept_availability_without_concepts,MIMIC-IV,eICU,random_transformer,next_aki_stage2plus,9484,0.4323070434415858,0.5199627396441125,0.4514425671663758,0.2568047046661377,0.10827083452021409
concept_availability_without_concepts,MIMIC-IV,eICU,random_transformer,next_aki_stage3,9484,0.12652889076339097,0.5446031003540963,0.14258206703184345,0.1191478744149208,0.09388821009265275
concept_availability_without_concepts,MIMIC-IV,eICU,random_transformer,hospital_death,9484,0.09879797553774779,0.5937521812655218,0.12916579850255938,0.08921851962804794,0.03105276842683692
concept_availability_without_concepts,MIMIC-IV,eICU,random_transformer,icu_death,9483,0.05378044922492882,0.5607108908424621,0.06331957090005264,0.0509805828332901,0.014032518161753618
concept_availability_without_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_progression,9484,0.1021720792914382,0.5307431128337232,0.11378328022418657,0.09251270443201065,0.027653660642502426
concept_availability_without_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_stage2plus,9484,0.4323070434415858,0.4785568124161925,0.4222793038177352,0.267880380153656,0.14951682961826734
concept_availability_without_concepts,MIMIC-IV,eICU,semantic_transformer,next_aki_stage3,9484,0.12652889076339097,0.5132474750523096,0.13407655091185675,0.12030195444822311,0.09910934786962361
concept_availability_without_concepts,MIMIC-IV,eICU,semantic_transformer,hospital_death,9484,0.09879797553774779,0.5926722714342778,0.12814535938320526,0.08843601495027542,0.01362873565913101
concept_availability_without_concepts,MIMIC-IV,eICU,semantic_transformer,icu_death,9483,0.05378044922492882,0.5607457448598518,0.06313007094793456,0.05092830955982208,0.0029311064887270564
